jsrq,cjsj,jsbh,spdm,spmc,pzdl,jsj,jsl,phl,jysbh,qylb,ppdm,jysmc,sjghl,ghydl,wtlx,lldk,sjdk,yhkje,djdk,dyje,ghsjdk,ghdyje,dbdk,jsfs,jszt,drsj,sjsj,byzd1,byzd2
2017/03/01,10:02:14,00000020,CU010025,诚骋-HMG-S,铜,47810,90,89.207,00000000,诚骋,HMG-S,上海迈科金属资源有限公司,89.207,-0.793,委买,4302900,4264986.67,4264986.67,0,-37913.33,4264986.67,-37913.33,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:02:14,00000020,CU010025,诚骋-HMG-S,铜,47810,90,89.207,00000007,诚骋,HMG-S,上海迈科迪信投资管理有限公司,89.207,-0.793,委卖,4302900,4264986.67,4264986.67,0,-37913.33,4264986.67,-37913.33,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:02:44,00000021,CU010025,诚骋-HMG-S,铜,47810,100,100.969,00000000,诚骋,HMG-S,上海迈科金属资源有限公司,100.969,0.969,委买,4781000,4827327.89,4827327.89,0,46327.89,4827327.89,46327.89,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:02:44,00000021,CU010025,诚骋-HMG-S,铜,47810,100,100.969,00000007,诚骋,HMG-S,上海迈科迪信投资管理有限公司,100.969,0.969,委卖,4781000,4827327.89,4827327.89,0,46327.89,4827327.89,46327.89,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:29:06,00000022,CU010049,诚骋-PIRDOP,铜,47700,100,100.064,00000000,诚骋,PIRDOP,上海迈科金属资源有限公司,100.064,0.064,委卖,4770000,4773052.8,4773052.8,0,3052.8,4773052.8,3052.8,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:29:06,00000022,CU010049,诚骋-PIRDOP,铜,47700,100,100.064,00000007,诚骋,PIRDOP,上海迈科迪信投资管理有限公司,100.064,0.064,委买,4770000,4773052.8,4773052.8,0,3052.8,4773052.8,3052.8,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:29:36,00000023,CU010055,诚骋-SPENCE,铜,47640,100,98.957,00000000,诚骋,SPENCE,上海迈科金属资源有限公司,98.957,-1.043,委卖,4764000,4714311.48,4714311.48,0,-49688.52,4714311.48,-49688.52,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:29:36,00000023,CU010055,诚骋-SPENCE,铜,47640,100,98.957,00000047,诚骋,SPENCE,上海京慧诚国际贸易有限公司,98.957,-1.043,委买,4764000,4714311.48,4714311.48,0,-49688.52,4714311.48,-49688.52,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:30:46,00000024,CU010001,诚骋-AE,铜,47830,100,100.791,00000000,诚骋,AE,上海迈科金属资源有限公司,100.791,0.791,委卖,4783000,4820833.53,4820833.53,0,37833.53,4820833.53,37833.53,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:30:46,00000024,CU010001,诚骋-AE,铜,47830,100,100.791,00000047,诚骋,AE,上海京慧诚国际贸易有限公司,100.791,0.791,委买,4783000,4820833.53,4820833.53,0,37833.53,4820833.53,37833.53,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:37:07,00000025,CU010055,诚骋-SPENCE,铜,47720,110,110.62,00000000,诚骋,SPENCE,上海迈科金属资源有限公司,110.62,0.62,委卖,5249200,5278786.4,5278786.4,0,29586.4,5278786.4,29586.4,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:37:07,00000025,CU010055,诚骋-SPENCE,铜,47720,110,110.62,00000047,诚骋,SPENCE,上海京慧诚国际贸易有限公司,110.62,0.62,委买,5249200,5278786.4,5278786.4,0,29586.4,5278786.4,29586.4,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:37:47,00000026,CU010055,诚骋-SPENCE,铜,47680,100,101.092,00000000,诚骋,SPENCE,上海迈科金属资源有限公司,101.092,1.092,委卖,4768000,4820066.56,4820066.56,0,52066.56,4820066.56,52066.56,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:37:47,00000026,CU010055,诚骋-SPENCE,铜,47680,100,101.092,00000047,诚骋,SPENCE,上海京慧诚国际贸易有限公司,101.092,1.092,委买,4768000,4820066.56,4820066.56,0,52066.56,4820066.56,52066.56,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:56:09,00000027,CU010005,诚骋-BIRLA,铜,47870,100,99.576,00000000,诚骋,BIRLA,上海迈科金属资源有限公司,99.576,-0.424,委卖,4787000,4766703.12,4766703.12,0,-20296.88,4766703.12,-20296.88,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:56:09,00000027,CU010005,诚骋-BIRLA,铜,47870,100,99.576,00000030,诚骋,BIRLA,上海忠翼金属有限公司,99.576,-0.424,委买,4787000,4766703.12,4766703.12,0,-20296.88,4766703.12,-20296.88,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:56:09,00000028,CU010005,诚骋-BIRLA,铜,47870,100,98.761,00000000,诚骋,BIRLA,上海迈科金属资源有限公司,98.761,-1.239,委卖,4787000,4727689.07,4727689.07,0,-59310.93,4727689.07,-59310.93,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,10:56:09,00000028,CU010005,诚骋-BIRLA,铜,47870,100,98.761,00000030,诚骋,BIRLA,上海忠翼金属有限公司,98.761,-1.239,委买,4787000,4727689.07,4727689.07,0,-59310.93,4727689.07,-59310.93,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,11:08:10,00000029,CU010055,诚骋-SPENCE,铜,48080,100,98.932,00000000,诚骋,SPENCE,上海迈科金属资源有限公司,98.932,-1.068,委卖,4808000,4756650.56,4756650.56,0,-51349.44,4756650.56,-51349.44,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,11:08:10,00000029,CU010055,诚骋-SPENCE,铜,48080,100,98.932,00000047,诚骋,SPENCE,上海京慧诚国际贸易有限公司,98.932,-1.068,委买,4808000,4756650.56,4756650.56,0,-51349.44,4756650.56,-51349.44,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:10:47,00000030,CU010005,诚骋-BIRLA,铜,47930,100,99.906,00000000,诚骋,BIRLA,上海迈科金属资源有限公司,99.906,-0.094,委卖,4793000,4788494.58,4788494.58,0,-4505.42,4788494.58,-4505.42,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:10:47,00000030,CU010005,诚骋-BIRLA,铜,47930,100,99.906,00000052,诚骋,BIRLA,东方集团物产有限公司,99.906,-0.094,委买,4793000,4788494.58,4788494.58,0,-4505.42,4788494.58,-4505.42,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:10:57,00000031,CU010019,诚骋-FHG,铜,47920,100,100.348,00000000,诚骋,FHG,上海迈科金属资源有限公司,100.348,0.348,委卖,4792000,4808676.16,4808676.16,0,16676.16,4808676.16,16676.16,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:10:57,00000031,CU010019,诚骋-FHG,铜,47920,100,100.348,00000052,诚骋,FHG,东方集团物产有限公司,100.348,0.348,委买,4792000,4808676.16,4808676.16,0,16676.16,4808676.16,16676.16,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:18:38,00000032,CU010049,诚骋-PIRDOP,铜,47990,100,98.223,00000000,诚骋,PIRDOP,上海迈科金属资源有限公司,98.223,-1.777,委卖,4799000,4713721.77,4713721.77,0,-85278.23,4713721.77,-85278.23,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:18:38,00000032,CU010049,诚骋-PIRDOP,铜,47990,100,98.223,00000007,诚骋,PIRDOP,上海迈科迪信投资管理有限公司,98.223,-1.777,委买,4799000,4713721.77,4713721.77,0,-85278.23,4713721.77,-85278.23,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:25:59,00000033,CU010049,诚骋-PIRDOP,铜,47970,100,101.649,00000000,诚骋,PIRDOP,上海迈科金属资源有限公司,101.649,1.649,委卖,4797000,4876102.53,4876102.53,0,79102.53,4876102.53,79102.53,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:25:59,00000033,CU010049,诚骋-PIRDOP,铜,47970,100,101.649,00000022,诚骋,PIRDOP,上海五锐国际贸易有限公司,101.649,1.649,委买,4797000,4876102.53,4876102.53,0,79102.53,4876102.53,79102.53,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:28:09,00000034,CU010049,诚骋-PIRDOP,铜,47970,100,99.159,00000000,诚骋,PIRDOP,上海迈科金属资源有限公司,99.159,-0.841,委卖,4797000,4756657.23,4756657.23,0,-40342.77,4756657.23,-40342.77,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:28:09,00000034,CU010049,诚骋-PIRDOP,铜,47970,100,99.159,00000007,诚骋,PIRDOP,上海迈科迪信投资管理有限公司,99.159,-0.841,委买,4797000,4756657.23,4756657.23,0,-40342.77,4756657.23,-40342.77,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:30:19,00000035,CU010020,诚骋-FMS,铜,47920,100,100.552,00000000,诚骋,FMS,上海迈科金属资源有限公司,100.552,0.552,委卖,4792000,4818451.84,4818451.84,0,26451.84,4818451.84,26451.84,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:30:19,00000035,CU010020,诚骋-FMS,铜,47920,100,100.552,00000030,诚骋,FMS,上海忠翼金属有限公司,100.552,0.552,委买,4792000,4818451.84,4818451.84,0,26451.84,4818451.84,26451.84,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:30:19,00000036,CU010020,诚骋-FMS,铜,47920,200,201.093,00000000,诚骋,FMS,上海迈科金属资源有限公司,201.093,1.093,委卖,9584000,9636376.56,9636376.56,0,52376.56,9636376.56,52376.56,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:30:19,00000036,CU010020,诚骋-FMS,铜,47920,200,201.093,00000030,诚骋,FMS,上海忠翼金属有限公司,201.093,1.093,委买,9584000,9636376.56,9636376.56,0,52376.56,9636376.56,52376.56,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:37:20,00000037,CU010049,诚骋-PIRDOP,铜,47940,100,100.431,00000000,诚骋,PIRDOP,上海迈科金属资源有限公司,100.431,0.431,委卖,4794000,4814662.14,4814662.14,0,20662.14,4814662.14,20662.14,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:37:20,00000037,CU010049,诚骋-PIRDOP,铜,47940,100,100.431,00000022,诚骋,PIRDOP,上海五锐国际贸易有限公司,100.431,0.431,委买,4794000,4814662.14,4814662.14,0,20662.14,4814662.14,20662.14,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:41:10,00000038,CU010049,诚骋-PIRDOP,铜,47950,100,99.981,00000000,诚骋,PIRDOP,上海迈科金属资源有限公司,99.981,-0.019,委卖,4795000,4794088.95,4794088.95,0,-911.05,4794088.95,-911.05,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:41:10,00000038,CU010049,诚骋-PIRDOP,铜,47950,100,99.981,00000022,诚骋,PIRDOP,上海五锐国际贸易有限公司,99.981,-0.019,委买,4795000,4794088.95,4794088.95,0,-911.05,4794088.95,-911.05,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:48:01,00000039,CU010049,诚骋-PIRDOP,铜,48010,100,99.327,00000000,诚骋,PIRDOP,上海迈科金属资源有限公司,99.327,-0.673,委卖,4801000,4768689.27,4768689.27,0,-32310.73,4768689.27,-32310.73,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:48:01,00000039,CU010049,诚骋-PIRDOP,铜,48010,100,99.327,00000007,诚骋,PIRDOP,上海迈科迪信投资管理有限公司,99.327,-0.673,委买,4801000,4768689.27,4768689.27,0,-32310.73,4768689.27,-32310.73,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:52:22,00000040,CU010019,诚骋-FHG,铜,47990,100,100.431,00000000,诚骋,FHG,上海迈科金属资源有限公司,100.431,0.431,委卖,4799000,4819683.69,4819683.69,0,20683.69,4819683.69,20683.69,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:52:22,00000040,CU010019,诚骋-FHG,铜,47990,100,100.431,00000052,诚骋,FHG,东方集团物产有限公司,100.431,0.431,委买,4799000,4819683.69,4819683.69,0,20683.69,4819683.69,20683.69,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:52:22,00000041,CU010005,诚骋-BIRLA,铜,47990,100,100.396,00000000,诚骋,BIRLA,上海迈科金属资源有限公司,100.396,0.396,委卖,4799000,4818004.04,4818004.04,0,19004.04,4818004.04,19004.04,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:52:22,00000041,CU010005,诚骋-BIRLA,铜,47990,100,100.396,00000052,诚骋,BIRLA,东方集团物产有限公司,100.396,0.396,委买,4799000,4818004.04,4818004.04,0,19004.04,4818004.04,19004.04,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:52:42,00000042,CU010020,诚骋-FMS,铜,48000,100,100.516,00000000,诚骋,FMS,上海迈科金属资源有限公司,100.516,0.516,委卖,4800000,4824768,4824768,0,24768,4824768,24768,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:52:42,00000042,CU010020,诚骋-FMS,铜,48000,100,100.516,00000052,诚骋,FMS,东方集团物产有限公司,100.516,0.516,委买,4800000,4824768,4824768,0,24768,4824768,24768,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:54:12,00000043,CU010006,诚骋-BK,铜,48040,100,98.887,00000000,诚骋,BK,上海迈科金属资源有限公司,98.887,-1.113,委卖,4804000,4750531.48,4750531.48,0,-53468.52,4750531.48,-53468.52,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/01,14:54:12,00000043,CU010006,诚骋-BK,铜,48040,100,98.887,00000052,诚骋,BK,东方集团物产有限公司,98.887,-1.113,委买,4804000,4750531.48,4750531.48,0,-53468.52,4750531.48,-53468.52,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,09:54:45,00000001,CU010056,诚骋-SR-P,铜,48200,100,99.393,00000000,诚骋,SR-P,上海迈科金属资源有限公司,99.393,-0.607,委卖,4820000,4790742.6,4790742.6,0,-29257.4,4790742.6,-29257.4,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,09:54:45,00000001,CU010056,诚骋-SR-P,铜,48200,100,99.393,00000052,诚骋,SR-P,东方集团物产有限公司,99.393,-0.607,委买,4820000,4790742.6,4790742.6,0,-29257.4,4790742.6,-29257.4,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:01:05,00000002,CU010057,诚骋-STERLI,铜,48120,200,199.762,00000000,诚骋,STERLI,上海迈科金属资源有限公司,199.762,-0.238,委卖,9624000,9612547.44,9612547.44,0,-11452.56,9612547.44,-11452.56,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:01:05,00000002,CU010057,诚骋-STERLI,铜,48120,200,199.762,00000032,诚骋,STERLI,上海森信贸易有限公司,199.762,-0.238,委买,9624000,9612547.44,9612547.44,0,-11452.56,9612547.44,-11452.56,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:09:06,00000003,CU010056,诚骋-SR-P,铜,48210,100,99.315,00000000,诚骋,SR-P,上海迈科金属资源有限公司,99.315,-0.685,委卖,4821000,4787976.15,4787976.15,0,-33023.85,4787976.15,-33023.85,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:09:06,00000003,CU010056,诚骋-SR-P,铜,48210,100,99.315,00000007,诚骋,SR-P,上海迈科迪信投资管理有限公司,99.315,-0.685,委买,4821000,4787976.15,4787976.15,0,-33023.85,4787976.15,-33023.85,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:14:16,00000004,CU010020,诚骋-FMS,铜,48150,100,99.661,00000000,诚骋,FMS,上海迈科金属资源有限公司,99.661,-0.339,委卖,4815000,4798677.15,4798677.15,0,-16322.85,4798677.15,-16322.85,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:14:16,00000004,CU010020,诚骋-FMS,铜,48150,100,99.661,00000030,诚骋,FMS,上海忠翼金属有限公司,99.661,-0.339,委买,4815000,4798677.15,4798677.15,0,-16322.85,4798677.15,-16322.85,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:31:08,00000005,CU010056,诚骋-SR-P,铜,48190,200,201.104,00000000,诚骋,SR-P,上海迈科金属资源有限公司,201.104,1.104,委卖,9638000,9691201.76,9691201.76,0,53201.76,9691201.76,53201.76,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:31:08,00000005,CU010056,诚骋-SR-P,铜,48190,200,201.104,00000007,诚骋,SR-P,上海迈科迪信投资管理有限公司,201.104,1.104,委买,9638000,9691201.76,9691201.76,0,53201.76,9691201.76,53201.76,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:33:28,00000006,CU010049,诚骋-PIRDOP,铜,48130,100,98.848,00000000,诚骋,PIRDOP,上海迈科金属资源有限公司,98.848,-1.152,委卖,4813000,4757554.24,4757554.24,0,-55445.76,4757554.24,-55445.76,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:33:28,00000006,CU010049,诚骋-PIRDOP,铜,48130,100,98.848,00000007,诚骋,PIRDOP,上海迈科迪信投资管理有限公司,98.848,-1.152,委买,4813000,4757554.24,4757554.24,0,-55445.76,4757554.24,-55445.76,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:33:58,00000007,CU010064,诚骋-祥光,铜,48160,100,98.806,00000000,诚骋,祥光,上海迈科金属资源有限公司,98.806,-1.194,委卖,4816000,4758496.96,4758496.96,0,-57503.04,4758496.96,-57503.04,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:33:58,00000007,CU010064,诚骋-祥光,铜,48160,100,98.806,00000007,诚骋,祥光,上海迈科迪信投资管理有限公司,98.806,-1.194,委买,4816000,4758496.96,4758496.96,0,-57503.04,4758496.96,-57503.04,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:35:39,00000008,CU010064,诚骋-祥光,铜,48150,100,100.63,00000000,诚骋,祥光,上海迈科金属资源有限公司,100.63,0.63,委卖,4815000,4845334.5,4845334.5,0,30334.5,4845334.5,30334.5,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:35:39,00000008,CU010064,诚骋-祥光,铜,48150,100,100.63,00000022,诚骋,祥光,上海五锐国际贸易有限公司,100.63,0.63,委买,4815000,4845334.5,4845334.5,0,30334.5,4845334.5,30334.5,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:36:49,00000009,CU010057,诚骋-STERLI,铜,48060,100,100.556,00000000,诚骋,STERLI,上海迈科金属资源有限公司,100.556,0.556,委卖,4806000,4832721.36,4832721.36,0,26721.36,4832721.36,26721.36,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:36:49,00000009,CU010057,诚骋-STERLI,铜,48060,100,100.556,00000047,诚骋,STERLI,上海京慧诚国际贸易有限公司,100.556,0.556,委买,4806000,4832721.36,4832721.36,0,26721.36,4832721.36,26721.36,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:36:49,00000010,CU010057,诚骋-STERLI,铜,48060,25,22.57,00000000,诚骋,STERLI,上海迈科金属资源有限公司,22.57,-2.43,委卖,1201500,1084714.2,1084714.2,0,-116785.8,1084714.2,-116785.8,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:36:49,00000010,CU010057,诚骋-STERLI,铜,48060,25,22.57,00000047,诚骋,STERLI,上海京慧诚国际贸易有限公司,22.57,-2.43,委买,1201500,1084714.2,1084714.2,0,-116785.8,1084714.2,-116785.8,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:40:59,00000011,CU010009,诚骋-CCC-P,铜,48270,45,45.173,00000000,诚骋,CCC-P,上海迈科金属资源有限公司,45.173,0.173,委卖,2172150,2180500.71,2180500.71,0,8350.71,2180500.71,8350.71,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:40:59,00000011,CU010009,诚骋-CCC-P,铜,48270,45,45.173,00000022,诚骋,CCC-P,上海五锐国际贸易有限公司,45.173,0.173,委买,2172150,2180500.71,2180500.71,0,8350.71,2180500.71,8350.71,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:42:09,00000012,CU010055,诚骋-SPENCE,铜,48050,5,4.977,00000000,诚骋,SPENCE,上海迈科金属资源有限公司,4.977,-0.023,委卖,240250,239144.85,239144.85,0,-1105.15,239144.85,-1105.15,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:42:09,00000012,CU010055,诚骋-SPENCE,铜,48050,5,4.977,00000047,诚骋,SPENCE,上海京慧诚国际贸易有限公司,4.977,-0.023,委买,240250,239144.85,239144.85,0,-1105.15,239144.85,-1105.15,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
2017/03/02,10:48:00,00000013,CU010056,诚骋-SR-P,铜,48120,100,98.679,00000000,诚骋,SR-P,上海迈科金属资源有限公司,98.679,-1.321,委卖,4812000,4748433.48,4748433.48,0,-63566.52,4748433.48,-63566.52,0,正常交收,平台开票,2017/10/20 10:55:07,2017/10/19 10:55:07,,
